Timestamp,PPG_Forehead,PPG_Earlobe,PPG_Finger
0.00295030000000018,0.41015625,0.185546875,0.185546875
0.0257632000000001,1.2158203125,0.185546875,0.185546875
0.0266929,0.3564453125,0.185546875,0.185546875
0.0296311999999999,0.41015625,0.185546875,0.185546875
0.0337136999999998,1.2158203125,0.185546875,0.185546875
0.0344920000000002,0.3564453125,0.185546875,0.185546875
0.0375945,0.41015625,86.4599609375,82.5048828125
0.0382224,1.2158203125,27.5537109375,-47.6806640625
0.0426994000000001,0.3564453125,27.7978515625,-52.6123046875
0.0433129999999999,0.41015625,25.8935546875,-62.8662109375
0.0454265,1.2158203125,23.2080078125,-73.4619140625
0.0484330000000002,0.3564453125,19.5947265625,-83.2275390625
0.0516097000000002,0.41015625,18.1787109375,-95.2880859375
0.0546568999999999,1.2158203125,15.9326171875,-98.3154296875
0.0576422999999999,0.3564453125,14.8583984375,-94.9462890625
0.0605324,0.41015625,14.1748046875,-91.7236328125
0.0634934,1.2158203125,13.7353515625,-99.1455078125
0.066484,0.3564453125,13.0517578125,-101.6845703125
0.0695065000000001,0.41015625,13.9306640625,-106.0791015625
0.0724664000000002,1.2158203125,14.5166015625,-109.8876953125
0.07755,0.3564453125,12.3681640625,-113.7939453125
0.0780441999999999,0.41015625,10.7568359375,-117.1630859375
0.0805845999999999,1.2158203125,10.2197265625,-122.1923828125
0.0834448999999999,0.3564453125,9.1455078125,-127.6611328125
0.0868201000000002,0.41015625,8.4619140625,-131.3232421875
0.0896037000000001,1.2158203125,7.5830078125,-136.4501953125
0.0900577,0.3564453125,6.7041015625,-140.1123046875
0.0926038,0.41015625,5.3857421875,-147.0458984375
0.0969319,1.2158203125,6.1181640625,-150.6591796875
0.0975100000000002,0.3564453125,6.7041015625,-115.3564453125
0.0999376000000001,0.41015625,7.2412109375,-65.3076171875
0.1029502,1.2158203125,7.4853515625,-39.6728515625
0.10593,0.3564453125,6.7041015625,-33.0322265625
0.1089127,0.41015625,7.2412109375,-34.7900390625
0.1131675,1.2158203125,6.9970703125,-38.9892578125
0.113645,0.3564453125,7.2900390625,-43.0419921875
0.1162301,0.41015625,6.4599609375,-47.0458984375
0.1193198,1.2158203125,5.4833984375,-57.3486328125
0.1222443,0.3564453125,5.6787109375,-69.3115234375
0.125221,0.41015625,7.0947265625,-75.8056640625
0.1284412,1.2158203125,6.7529296875,-76.2939453125
0.1324445,0.3564453125,7.6318359375,-75.7080078125
0.1330691,0.41015625,8.1201171875,-76.6357421875
0.1336263,1.2158203125,8.3642578125,-81.0791015625
0.1362265,0.3564453125,6.9482421875,-89.0869140625
0.1391834,0.41015625,5.4345703125,-99.0478515625
0.1420611,1.2158203125,2.6025390625,-111.2548828125
0.1439426,0.3564453125,0.5517578125,-123.7548828125
0.1460507,0.41015625,-2.0849609375,-132.1533203125
0.1482878,1.2158203125,-3.7939453125,-135.4736328125
0.1535182,0.3564453125,-5.5517578125,-138.0615234375
0.1539468,0.41015625,-5.6982421875,-142.1142578125
0.1586048,1.2158203125,-4.7705078125,-145.7275390625
0.1590816,0.3564453125,-1.5966796875,-133.1787109375
0.1616675,0.41015625,1.6748046875,-77.5634765625
0.1645721,1.2158203125,3.0419921875,-41.4306640625
0.1688796,0.3564453125,3.0908203125,-30.2001953125
0.1692903,0.41015625,4.7998046875,-30.7373046875
0.1719715,1.2158203125,6.8505859375,-35.4248046875
0.1770823,0.3564453125,10.0244140625,-39.4287109375
0.1774854,0.41015625,12.2216796875,-40.7470703125
0.1799093,1.2158203125,12.8564453125,-46.5087890625
0.1829889,0.3564453125,14.4677734375,-61.2548828125
0.1872874,0.41015625,16.3232421875,-71.5576171875
0.1877755,1.2158203125,16.8603515625,-74.7314453125
0.1902884,0.3564453125,18.1298828125,-75.1220703125
0.1945963,0.41015625,17.2509765625,-74.4384765625
0.1950433,1.2158203125,15.1025390625,-76.6845703125
0.1987089,0.3564453125,12.3193359375,-81.7626953125
0.2018302,0.41015625,11.0009765625,-90.6005859375
0.2022527,1.2158203125,10.7080078125,-96.4111328125
0.2048028,0.3564453125,11.0009765625,-101.9287109375
0.2091725,0.41015625,11.6845703125,-107.0068359375
0.2096214,1.2158203125,12.0751953125,-112.4755859375
