Timestamp,PPG_Forehead,PPG_Earlobe,PPG_Finger
0.00706300000000004,0.185546875,0.185546875,0.185546875
0.010821,0.185546875,0.185546875,0.185546875
0.015047,0.185546875,0.185546875,0.185546875
0.0185623000000001,0.185546875,0.185546875,0.185546875
0.0220172000000001,0.185546875,0.185546875,0.185546875
0.0272777999999998,0.185546875,0.185546875,0.185546875
0.0292208999999999,92.7099609375,85.9716796875,81.6259765625
0.0318532,-88.3837890625,-82.2021484375,63.5205078125
0.0334118999999999,-90.0439453125,-82.5439453125,74.5556640625
0.0344370999999999,-89.7998046875,-81.9091796875,82.8564453125
0.0354709,-90.7275390625,-81.6650390625,90.0341796875
0.0366529,-91.8505859375,-82.1533203125,93.7939453125
0.0378571000000001,-92.2412109375,-82.4951171875,93.9892578125
0.0393271999999998,-91.5576171875,-83.3740234375,92.6220703125
0.0403061,-88.8232421875,-82.6904296875,86.9580078125
0.0420935999999998,-86.1376953125,-84.0087890625,84.9072265625
0.0431313000000002,-83.8427734375,-83.4228515625,83.0029296875
0.0444722,-81.3525390625,-83.7646484375,79.4384765625
0.0457466000000002,-79.5947265625,-84.2041015625,77.6318359375
0.0483524000000002,-78.6181640625,-84.1552734375,74.6044921875
0.0496194000000001,-77.1533203125,-84.7900390625,71.1865234375
0.0510454999999999,-77.4462890625,-85.6689453125,68.5986328125
0.0524401000000001,-77.8857421875,-86.7431640625,64.9853515625
0.0537703,-78.0810546875,-87.1337890625,61.3720703125
0.0552334000000001,-78.8623046875,-87.7685546875,58.1005859375
0.0562075000000002,-79.4482421875,-89.1845703125,55.4150390625
0.0578120000000002,-80.8154296875,-89.3310546875,55.1708984375
0.05884,-81.7431640625,-87.8662109375,62.9833984375
0.0603004,-82.7685546875,-86.8408203125,75.5322265625
0.0615549999999998,-85.0146484375,-86.5478515625,87.7392578125
0.0627472,-85.3564453125,-85.9619140625,99.4580078125
0.0649302999999999,-87.4560546875,-85.4736328125,107.7587890625
0.0661662000000001,-89.7021484375,-85.2783203125,113.4228515625
0.0676834999999998,-91.1181640625,-84.7900390625,115.4248046875
0.0688081,-92.1923828125,-86.5478515625,113.6181640625
0.0699633,-89.6044921875,-87.5244140625,110.9326171875
0.0715661000000001,-87.0166015625,-86.4013671875,107.4169921875
0.0725479,-82.7197265625,-86.3037109375,105.1220703125
0.0747884999999999,-79.3994140625,-86.9873046875,102.3876953125
0.0758325000000002,-76.9580078125,-87.2314453125,99.2138671875
0.0774746999999998,-74.9072265625,-87.1337890625,96.5283203125
0.0784460999999999,-73.9306640625,-88.3056640625,93.1103515625
0.0799196000000002,-74.3212890625,-88.8427734375,88.9599609375
0.0812027,-74.6142578125,-89.5751953125,84.7607421875
0.0822343999999999,-74.8583984375,-89.7705078125,80.8544921875
0.0832803000000002,-75.8349609375,-90.6494140625,76.8994140625
0.0842969,-76.8115234375,-90.8935546875,72.6513671875
0.0858248000000001,-78.4228515625,-91.4794921875,68.1591796875
0.0870269000000001,-80.4736328125,-92.5537109375,68.3544921875
0.0882923,-81.8408203125,-90.5029296875,73.7744140625
0.0898175999999999,-83.0126953125,-89.9169921875,85.0537109375
0.0908004,-84.4775390625,-88.7939453125,97.8955078125
0.0924178000000002,-85.4052734375,-87.4755859375,108.4423828125
0.093429,-87.1142578125,-87.5732421875,116.5966796875
0.0945863999999998,-88.5302734375,-87.8662109375,120.0146484375
0.0955864000000002,-90.8740234375,-86.1572265625,123.6279296875
0.0965278999999999,-91.4599609375,-86.9873046875,122.2607421875
0.0974594999999998,-91.0205078125,-87.9150390625,118.4033203125
0.0984430000000001,-87.8466796875,-87.6220703125,114.8388671875
0.0993802000000001,-84.6728515625,-87.9638671875,110.7373046875
0.1003077,-81.3037109375,-88.4521484375,106.5869140625
0.1012492,-78.8134765625,-88.5009765625,103.9990234375
0.1022965,-76.3720703125,-88.7451171875,100.8740234375
0.1032442,-75.4443359375,-89.7216796875,96.2841796875
0.1041675,-74.7119140625,-89.5263671875,92.7197265625
0.1051034,-75.1025390625,-91.3818359375,88.8134765625
0.1060343,-75.5908203125,-91.7236328125,84.7607421875
0.1069565,-75.6884765625,-93.3837890625,81.0498046875
0.1078822,-77.1044921875,-94.0185546875,77.0947265625
0.1088466,-78.6181640625,-95.3369140625,71.7724609375
0.1097708,-80.9619140625,-96.9482421875,68.5986328125
0.1107012,-82.2802734375,-95.8251953125,69.6728515625
0.1116262,-83.8916015625,-94.1162109375,78.5107421875
0.1125647,-84.4287109375,-93.0908203125,92.4267578125
0.1135227,-85.6005859375,-92.8955078125,102.7783203125
0.1144531,-87.2607421875,-91.9189453125,111.5673828125
0.1154266,-88.3349609375,-91.9189453125,118.0126953125
0.1163695,-90.1416015625,-90.6494140625,121.7724609375
0.1173109,-91.6064453125,-90.3076171875,120.8935546875
0.1182336,-91.9482421875,-90.6982421875,117.9150390625
0.1193301,-90.3369140625,-91.4306640625,114.3017578125
0.1204631,-87.2119140625,-91.2841796875,110.4931640625
0.1215953,-83.5009765625,-90.5517578125,107.4658203125
0.1226124,-81.4013671875,-91.8212890625,104.3896484375
0.1235359,-79.8876953125,-92.8466796875,100.1904296875
0.1244586,-78.9599609375,-92.8466796875,96.5771484375
0.1253932,-77.4462890625,-93.6279296875,92.4267578125
0.1263248,-77.3974609375,-95.0927734375,87.6904296875
0.1272583,-77.4951171875,-95.6787109375,83.8330078125
0.1282447,-77.8369140625,-97.1435546875,78.4619140625
0.1291876,-78.4716796875,-98.4619140625,74.7509765625
0.1301222,-80.0830078125,-99.8291015625,70.5029296875
0.1310614,-80.2294921875,-99.6826171875,66.7919921875
0.1319957,-81.8896484375,-101.0986328125,65.7177734375
0.1329741,-83.7939453125,-99.5849609375,72.4072265625
0.1339268,-85.0634765625,-98.6572265625,86.8603515625
0.1348463,-86.7236328125,-97.2900390625,100.9716796875
0.1357752,-88.7255859375,-96.8017578125,112.9833984375
0.1367007,-89.7021484375,-96.2158203125,121.8701171875
0.1376174,-92.4365234375,-95.9716796875,129.4384765625
0.1385431,-93.7548828125,-96.2158203125,131.5869140625
0.1394748,-94.4384765625,-95.9716796875,129.7314453125
