Timestamp,PPG_Forehead,PPG_Earlobe,PPG_Finger
0.00855309999999987,0.185546875,126.1767578125,0.185546875
0.0116027000000001,0.185546875,0.185546875,0.185546875
0.0139046999999999,0.185546875,0.185546875,0.185546875
0.0151617000000002,0.185546875,0.185546875,0.185546875
0.0160262000000002,0.185546875,0.185546875,0.185546875
0.0167972999999999,0.185546875,0.185546875,0.185546875
0.0184641000000001,91.6357421875,0.185546875,81.9677734375
0.0197341,-25.3955078125,86.3134765625,-114.3212890625
0.0205419999999998,-26.0302734375,119.2919921875,-115.5419921875
0.0208935000000001,-26.0302734375,118.5107421875,-118.2763671875
0.0212089,-26.9091796875,117.1435546875,-121.0595703125
0.0215276000000002,-27.3974609375,116.6064453125,-125.0146484375
0.0218593,-28.2275390625,115.2880859375,-127.9931640625
0.0221778000000001,-28.5205078125,114.6533203125,-129.5556640625
0.0225504000000001,-27.3486328125,114.2138671875,-120.7666015625
0.0229721000000001,-26.8603515625,114.1650390625,-99.3310546875
0.0232831999999998,-25.9326171875,114.9462890625,-78.1884765625
0.0235772000000001,-24.9072265625,115.0439453125,-62.5634765625
0.0238722,-23.1005859375,115.6787109375,-52.7490234375
0.024162,-21.5869140625,116.8505859375,-46.1572265625
0.0244561000000001,-20.9521484375,116.7041015625,-42.8857421875
0.0247467000000001,-19.2919921875,117.7783203125,-44.2041015625
0.0250414000000001,-19.1455078125,117.8271484375,-51.9677734375
0.0253331000000001,-18.8525390625,118.8037109375,-59.6337890625
0.0256604999999999,-18.8525390625,118.4130859375,-63.9306640625
0.0261743999999999,-19.1455078125,119.3896484375,-66.1279296875
0.0264814000000002,-18.6083984375,120.0244140625,-67.2998046875
0.0268033000000001,-19.7314453125,120.2197265625,-70.1318359375
0.0271045999999999,-19.7802734375,120.8544921875,-74.3798828125
0.0274022,-20.3173828125,121.1962890625,-77.7001953125
0.0276977,-20.1220703125,122.0751953125,-82.6806640625
0.028009,-21.0498046875,121.0986328125,-87.1240234375
0.0283384,-21.6845703125,121.4892578125,-91.1279296875
0.0286352999999999,-22.0263671875,121.2939453125,-94.7412109375
0.0290919000000001,-22.8076171875,121.1962890625,-98.3056640625
0.0295074999999998,-23.2470703125,119.9267578125,-100.6494140625
0.0298053999999999,-23.5400390625,120.3662109375,-103.8720703125
0.0300965,-24.5654296875,120.1708984375,-106.9970703125
0.0304264000000001,-25.3955078125,119.3896484375,-110.3662109375
0.0307263,-25.5908203125,119.4873046875,-111.9775390625
0.0310171000000001,-26.3720703125,118.4130859375,-113.9306640625
0.0313143999999999,-26.1767578125,117.9248046875,-116.3232421875
0.0317294000000001,-26.8603515625,117.3388671875,-120.9619140625
0.0320599000000001,-27.5439453125,116.5087890625,-124.1845703125
0.0323528999999998,-27.8369140625,115.8740234375,-127.8466796875
0.0326426999999998,-29.0576171875,115.6298828125,-127.3095703125
0.0329815999999998,-27.3486328125,115.1416015625,-114.9560546875
0.033274,-27.3974609375,116.1181640625,-92.6416015625
