Timestamp,PPG_Forehead,PPG_Earlobe,PPG_Finger
0.0105314999999999,0.185546875,0.185546875,11.3818359375
0.0207527000000001,0.185546875,0.185546875,0.185546875
0.0281840999999998,0.185546875,0.185546875,0.185546875
0.0330086999999999,0.185546875,0.185546875,0.185546875
0.0382940000000001,0.185546875,0.185546875,0.185546875
0.0462037999999998,0.185546875,0.185546875,0.185546875
0.0489112999999999,120.8740234375,126.4501953125,0.185546875
0.0524455000000001,-51.5380859375,18.6279296875,82.6025390625
0.0543181000000001,-51.3427734375,19.0673828125,-36.4208984375
0.0555336999999998,-52.3193359375,18.7255859375,-40.4248046875
0.0588823000000001,-53.2470703125,18.5791015625,-45.3076171875
0.0602865000000001,-53.6865234375,18.5302734375,-50.9716796875
0.0614919999999999,-53.4423828125,18.3349609375,-56.0009765625
0.0625912,-53.4912109375,17.8955078125,-60.9326171875
0.0643918999999999,-53.1005859375,17.6513671875,-65.8154296875
0.0660745999999999,-54.3701171875,17.4560546875,-70.5029296875
0.0671895,-54.9072265625,19.5068359375,-71.1865234375
0.0692800999999998,-55.8837890625,22.8271484375,-51.8505859375
0.0704634,-57.0556640625,26.0009765625,-22.1630859375
0.0720424999999998,-57.5927734375,26.3916015625,-0.3857421875
0.0754440000000001,-58.2763671875,28.1005859375,10.0146484375
0.0768276000000001,-59.4482421875,29.4189453125,10.7470703125
0.0802166,-60.2783203125,29.7607421875,5.1806640625
0.0832720999999998,-61.2548828125,27.9541015625,-4.2431640625
0.086449,-60.0830078125,28.6376953125,-16.7431640625
0.0876182999999999,-56.8115234375,29.6142578125,-26.7529296875
0.0899302999999998,-54.0771484375,29.5166015625,-32.0751953125
0.0923191000000001,-51.6357421875,29.2724609375,-32.5146484375
0.0940337000000002,-51.2939453125,27.9541015625,-32.4658203125
0.0957618,-51.5869140625,27.3193359375,-33.8818359375
0.0968732999999999,-51.8310546875,27.3193359375,-37.0068359375
0.0988821,-52.7099609375,27.3681640625,-41.7431640625
0.1001249,-53.0029296875,27.3681640625,-47.5537109375
0.1019637,-54.1259765625,26.5869140625,-53.8037109375
0.1038628,-53.2958984375,25.7080078125,-58.8330078125
0.1052838,-53.4423828125,25.8056640625,-63.9599609375
0.1076442,-54.6630859375,25.2685546875,-69.0869140625
0.1089605,-55.3466796875,26.9775390625,-73.4814453125
0.11009,-55.4931640625,29.2236328125,-60.1025390625
0.1121669,-56.5185546875,32.3486328125,-29.6337890625
0.1134286,-57.8369140625,32.5439453125,-3.3154296875
0.1151867,-58.3740234375,33.1787109375,11.0888671875
0.1166717,-59.5947265625,35.1806640625,15.2880859375
0.1178045,-59.8388671875,35.6201171875,12.5048828125
0.1198929,-61.0595703125,34.5947265625,5.0341796875
0.1212195,-61.5966796875,33.9111328125,-5.9521484375
0.1226551,-58.4228515625,34.4970703125,-17.3291015625
0.1247543,-55.4931640625,34.4482421875,-23.6767578125
0.1259645,-53.3935546875,34.4970703125,-27.3388671875
0.1276296,-52.1728515625,33.6181640625,-27.8759765625
0.1293652,-51.6845703125,33.5205078125,-29.4873046875
0.1304954,-51.5869140625,33.5205078125,-31.7822265625
0.1322452,-52.1728515625,32.8857421875,-35.2490234375
0.1336584,-52.8076171875,32.3974609375,-41.1083984375
0.1348893,-53.0517578125,32.2021484375,-47.0166015625
0.1367604,-53.1982421875,31.3720703125,-52.2900390625
0.1378961,-52.8076171875,30.3466796875,-56.9775390625
0.1389166,-53.0517578125,30.0537109375,-61.9091796875
0.140193,-53.7841796875,28.8330078125,-67.7685546875
0.1412285,-54.9560546875,30.4931640625,-71.3330078125
0.1422463,-55.2490234375,32.1533203125,-58.4423828125
0.1433455,-56.0791015625,34.4970703125,-27.9248046875
0.144363,-57.1533203125,35.9130859375,-1.1181640625
0.1454012,-58.3740234375,36.4501953125,14.5556640625
0.1464193,-58.9111328125,37.5732421875,19.3896484375
0.1474441,-60.1318359375,37.7197265625,18.1689453125
0.1484571,-61.1572265625,36.4013671875,10.5517578125
0.1494843,-61.3037109375,35.8154296875,0.6884765625
0.150503,-58.7158203125,34.8388671875,-10.6884765625
0.1515298,-55.0537109375,35.3759765625,-17.2314453125
0.1525574,-52.9541015625,33.5693359375,-20.6494140625
0.1535769,-51.3427734375,31.8603515625,-22.1630859375
0.1546205,-51.0009765625,30.2001953125,-23.1396484375
0.1556578,-50.8544921875,28.5888671875,-25.0439453125
0.1567324,-50.4638671875,28.0517578125,-29.1455078125
0.1577773,-51.5380859375,26.7822265625,-34.1259765625
0.158804,-51.9287109375,26.4404296875,-39.5947265625
0.1598131,-51.9287109375,25.3662109375,-44.6728515625
0.1608346,-52.1240234375,24.3896484375,-49.0185546875
0.1618641,-52.4169921875,22.9248046875,-54.0478515625
0.1629106,-52.5634765625,21.8994140625,-59.9072265625
0.1639537,-53.1982421875,21.1669921875,-64.2529296875
0.1650322,-54.1259765625,22.3388671875,-63.7158203125
0.1661702,-55.2490234375,24.8291015625,-41.3037109375
0.1672069,-56.3720703125,25.3662109375,-10.6884765625
0.1682147,-57.2998046875,26.2939453125,11.1376953125
0.169243,-57.4951171875,26.7333984375,21.1474609375
0.1702608,-58.6669921875,27.1240234375,22.9052734375
0.1713644,-59.9853515625,26.9287109375,17.7294921875
0.1725781,-61.0595703125,25.9033203125,9.1845703125
0.1737305,-60.5712890625,24.6826171875,-1.8505859375
0.1747496,-57.3486328125,24.7314453125,-10.9814453125
0.1758023,-54.3701171875,24.1943359375,-15.5712890625
0.1768303,-52.5146484375,22.9736328125,-16.6455078125
0.1778787,-51.4404296875,22.4365234375,-17.1826171875
0.178904,-51.3916015625,22.0458984375,-18.5009765625
0.1799393,-51.0498046875,21.2158203125,-21.5771484375
0.1809526,-51.2939453125,20.0927734375,-26.0693359375
0.1819803,-51.9775390625,19.1162109375,-30.3662109375
0.1830988,-52.1728515625,18.3349609375,-36.4697265625
0.1841136,-51.9287109375,17.2119140625,-41.2060546875
0.1851208,-52.2216796875,16.1865234375,-46.3330078125
0.1862341,-52.8076171875,15.0146484375,-51.7529296875
0.1872452,-52.9541015625,15.3564453125,-56.0986328125
0.1883638,-53.5888671875,16.8701171875,-50.5810546875
0.1895006,-54.9072265625,18.7255859375,-26.0205078125
0.1905858,-55.6396484375,19.8974609375,0.0537109375
0.1917649,-56.2255859375,20.5322265625,15.8740234375
0.1928307,-57.4462890625,21.3623046875,21.0498046875
0.1938724,-58.5205078125,21.5087890625,19.8779296875
0.1952255,-59.3994140625,19.8974609375,12.9931640625
0.1962933,-60.2783203125,18.6767578125,1.7626953125
0.1973312,-58.9599609375,18.6279296875,-10.2490234375
0.1985199,-56.0791015625,19.7998046875,-16.9873046875
0.1996572,-53.6376953125,18.4814453125,-18.3544921875
0.2007233,-51.7822265625,17.7001953125,-18.9892578125
0.2018666,-51.4892578125,17.2607421875,-18.8427734375
0.2029077,-50.8544921875,18.0908203125,-21.5771484375
0.2047195,-50.7568359375,18.1396484375,-25.1416015625
0.2058377,-51.8310546875,16.9189453125,-30.0732421875
0.206858,-52.3681640625,16.5283203125,-34.8583984375
0.2079706,-52.8564453125,16.2353515625,-39.8388671875
0.2090248,-53.0517578125,15.0146484375,-45.2587890625
0.2100659,-52.9052734375,14.9169921875,-50.2392578125
0.2111046,-53.3447265625,14.0869140625,-55.8544921875
0.2121236,-54.1259765625,16.5771484375,-52.4853515625
0.2131619,-55.2490234375,19.3603515625,-29.5849609375
0.2141772,-55.5419921875,21.3623046875,-2.8271484375
0.2152214,-56.2255859375,22.0458984375,14.3603515625
0.2162296,-57.3486328125,23.2666015625,22.2705078125
0.2172365,-58.1787109375,24.8779296875,21.5380859375
0.2182827,-58.9111328125,24.0966796875,15.4345703125
0.2192986,-60.1806640625,22.3876953125,5.2294921875
0.2204534,-60.0830078125,22.7783203125,-7.2216796875
0.2214967,-57.1533203125,23.6572265625,-14.5458984375
0.2225826,-54.0771484375,23.4130859375,-17.9150390625
0.2235997,-53.1005859375,21.8505859375,-18.9404296875
0.2246958,-51.8310546875,20.8251953125,-19.4775390625
0.225811,-50.7568359375,20.9228515625,-21.8701171875
0.2269315,-51.1962890625,20.7763671875,-25.2880859375
0.2279919,-51.7822265625,20.6298828125,-29.8779296875
0.2290376,-52.2216796875,20.3857421875,-34.6630859375
0.230053,-52.8564453125,20.3857421875,-40.0341796875
0.2311044,-52.9541015625,19.6533203125,-44.8193359375
0.2321186,-53.0517578125,18.8232421875,-50.4345703125
0.2331608,-53.5888671875,19.0673828125,-55.6103515625
0.2341847,-54.2236328125,19.7998046875,-58.1005859375
0.2352211,-54.7119140625,21.8505859375,-41.1083984375
0.2362568,-55.7861328125,25.1220703125,-12.1044921875
0.2373075,-56.9580078125,26.0986328125,12.3095703125
0.2727769,-57.5927734375,26.6357421875,23.7841796875
0.3020504,-58.5205078125,27.6611328125,26.7138671875
0.3192306,-60.3759765625,28.0517578125,23.3935546875
0.3586198,-60.4736328125,27.5634765625,16.0205078125
0.3817508,-61.7919921875,26.6845703125,6.3037109375
0.4216239,-59.6923828125,27.8564453125,-4.0478515625
0.4428057,-55.8837890625,28.4912109375,-10.5419921875
0.4828222,-53.1494140625,27.6611328125,-12.4951171875
0.5045223,-51.7822265625,27.3681640625,-14.1552734375
0.5452423,-51.4404296875,26.6845703125,-15.9619140625
0.5666885,-50.8056640625,26.5380859375,-18.7939453125
0.6050285,-50.7568359375,26.0009765625,-22.5537109375
0.6170586,-51.2939453125,25.4150390625,-27.0458984375
0.657609,-52.1728515625,24.5849609375,-32.4169921875
0.6803639,-52.2216796875,24.5849609375,-38.2763671875
0.7213706,-52.3681640625,24.2431640625,-42.1826171875
0.7423903,-52.4169921875,23.3642578125,-47.4560546875
0.7834697,-52.6123046875,23.0224609375,-52.9248046875
0.8032374,-53.5888671875,23.0712890625,-57.5634765625
0.8437178,-54.1748046875,25.0732421875,-49.5068359375
0.8639538,-55.2001953125,26.8310546875,-21.3330078125
0.8939746,-56.3232421875,27.5146484375,6.4013671875
0.9342948,-56.8115234375,27.7587890625,23.5400390625
0.9503112,-58.0810546875,28.6865234375,30.3271484375
0.9900648,-59.0576171875,29.7119140625,29.1552734375
1.0109001,-60.0830078125,29.8583984375,23.8330078125
1.0417223,-60.8154296875,28.9306640625,14.7998046875
1.0832195,-60.8154296875,28.3935546875,4.3017578125
1.1019258,-57.5927734375,29.6630859375,-3.3154296875
1.1405677,-54.4677734375,29.5654296875,-8.0517578125
1.1635701,-52.3193359375,27.4658203125,-9.3212890625
1.206226,-51.3916015625,28.1494140625,-10.4931640625
1.2244448,-50.7568359375,27.4658203125,-12.7392578125
1.2560855,-50.4150390625,27.2705078125,-16.4501953125
1.296118,-50.8544921875,26.5869140625,-20.8447265625
1.3151225,-51.2939453125,25.8544921875,-25.9228515625
1.3431823,-51.7822265625,24.9755859375,-31.0498046875
1.3824082,-52.0751953125,23.9013671875,-36.0302734375
1.4054429,-52.5634765625,23.4130859375,-40.3271484375
1.434971,-52.1728515625,22.6318359375,-45.7470703125
1.4739398,-52.9052734375,21.8505859375,-49.8974609375
1.4941765,-53.9306640625,24.1943359375,-47.6513671875
1.5339518,-54.9560546875,26.5380859375,-23.2861328125
1.5569208,-55.8349609375,27.5634765625,4.7412109375
1.5957168,-57.0556640625,27.3681640625,22.1728515625
1.615737,-58.1787109375,28.2470703125,30.2783203125
1.6455109,-58.1298828125,29.7607421875,28.7158203125
1.686004,-60.2294921875,29.5654296875,23.7353515625
1.7041463,-61.1083984375,27.8564453125,14.5068359375
1.7370729,-61.4501953125,28.2958984375,3.1787109375
1.7743041,-59.7412109375,28.0517578125,-5.0244140625
1.7973444,-55.5908203125,27.5146484375,-8.5400390625
1.8263468,-53.7841796875,26.6357421875,-10.3955078125
1.8571176,-52.2216796875,26.1474609375,-11.1279296875
1.8853937,-52.2216796875,24.9755859375,-12.9833984375
1.9173294,-51.6845703125,24.6826171875,-16.2060546875
1.9465754,-52.0751953125,23.4619140625,-20.8447265625
1.9796834,-52.4658203125,23.5595703125,-25.9228515625
2.0090825,-52.9052734375,22.4365234375,-30.9033203125
2.0380911,-53.4912109375,21.4111328125,-35.8349609375
2.0682318,-53.1494140625,20.9228515625,-40.3759765625
2.0987977,-53.6865234375,20.2880859375,-45.3564453125
2.1305029,-54.1259765625,19.1650390625,-50.1904296875
2.1584784,-55.2001953125,20.9228515625,-50.3857421875
2.1875971,-55.6396484375,23.1689453125,-29.9267578125
2.2245229,-56.5673828125,24.7802734375,-2.1923828125
2.250087,-57.8369140625,25.3662109375,17.3388671875
2.27997,-58.2275390625,26.8310546875,26.3232421875
2.3109297,-59.2041015625,27.4169921875,26.2744140625
2.3396018,-61.0107421875,28.1005859375,20.8544921875
2.3675997,-62.0361328125,25.7568359375,11.1865234375
2.4006113,-62.4755859375,26.0009765625,-0.3857421875
2.4305978,-61.4501953125,27.8076171875,-9.4189453125
2.4576159,-58.6669921875,28.1982421875,-12.6416015625
2.4911444,-55.7373046875,27.8564453125,-13.7158203125
2.5196054,-54.0283203125,28.0029296875,-14.0087890625
2.5693022,-53.9306640625,28.0517578125,-15.7177734375
2.5883887,-53.1494140625,28.1982421875,-18.6474609375
2.608414,-53.3447265625,27.8076171875,-23.6279296875
2.6403311,-54.6630859375,27.4658203125,-28.3642578125
2.6704675,-55.4931640625,26.4404296875,-33.2958984375
2.7024362,-55.5419921875,26.5869140625,-37.8369140625
2.7323898,-55.0048828125,26.0009765625,-43.3544921875
2.7624883,-55.6396484375,25.6591796875,-48.4814453125
