Timestamp,PPG_Forehead,PPG_Earlobe,PPG_Finger
0.00660689999999997,0.185546875,0.185546875,0.185546875
0.00966179999999994,0.185546875,0.185546875,0.185546875
0.0154483999999999,0.185546875,0.185546875,0.185546875
0.0194402,0.185546875,0.185546875,0.185546875
0.0234196999999998,0.185546875,0.185546875,0.185546875
0.0268853,0.185546875,0.185546875,0.185546875
0.0282208000000002,131.0888671875,86.5576171875,83.4326171875
0.0308256,20.8251953125,-30.9912109375,-38.0126953125
0.0318844,21.9970703125,-30.8935546875,-49.2919921875
0.0331896,20.7275390625,-32.2607421875,-63.5498046875
0.0341779,20.3857421875,-32.6513671875,-76.2939453125
0.0362681999999999,19.8486328125,-32.7490234375,-88.9404296875
0.0373115999999998,20.0439453125,-33.3837890625,-98.2666015625
0.0385955999999998,20.2880859375,-33.3837890625,-106.7626953125
0.0400201,18.4814453125,-34.8486328125,-114.1357421875
0.0412401999999998,18.8232421875,-36.3623046875,-110.6689453125
0.0426913,17.7001953125,-33.9697265625,-38.0126953125
0.0436516999999998,17.5048828125,-27.2314453125,16.7724609375
0.0462691,16.0888671875,-22.1533203125,36.6455078125
0.0474394999999999,15.2099609375,-20.6396484375,40.9423828125
0.0490621,15.3564453125,-20.7861328125,37.0849609375
0.0501176000000001,13.6962890625,-20.1513671875,31.9091796875
0.0512400999999998,13.6962890625,-18.7353515625,26.4404296875
0.0527842000000001,11.9384765625,-18.0029296875,14.2333984375
0.0537564000000001,11.7431640625,-18.4912109375,-1.1474609375
0.0557660000000002,13.6474609375,-18.3447265625,-10.9619140625
0.0568355,15.6982421875,-18.3935546875,-12.5732421875
0.0583184000000001,19.5556640625,-18.8818359375,-13.0126953125
0.0593442999999998,20.6787109375,-19.6630859375,-15.2099609375
0.0607777999999999,21.7529296875,-20.0537109375,-22.6318359375
0.0623513,22.7294921875,-20.4931640625,-33.6669921875
0.0634961000000001,23.3154296875,-21.2744140625,-47.4365234375
0.0654325999999998,22.7783203125,-22.6416015625,-60.7177734375
0.0665303000000002,21.8505859375,-24.3994140625,-73.3642578125
0.0679446000000001,21.8994140625,-24.6923828125,-84.3017578125
0.069194,20.8740234375,-25.5224609375,-94.6533203125
0.0703421999999998,21.2158203125,-26.0107421875,-101.6845703125
0.0718239000000001,20.2880859375,-26.7919921875,-109.0576171875
0.0727850999999999,19.6533203125,-27.7685546875,-102.3193359375
0.0743996,19.7021484375,-25.3759765625,-25.8544921875
0.0753805999999999,17.6513671875,-18.8818359375,24.0478515625
0.0776786999999999,17.3583984375,-14.5361328125,44.4091796875
0.0789539000000001,16.2353515625,-12.6806640625,48.6083984375
0.0800738999999999,14.6240234375,-13.3154296875,45.8740234375
0.0815082999999999,14.4775390625,-12.0458984375,42.2119140625
0.0825189000000002,13.5498046875,-11.4599609375,38.1103515625
0.0842046000000001,13.3056640625,-12.0458984375,27.0263671875
0.0852053000000002,12.9150390625,-12.5341796875,12.0849609375
0.0866053999999998,13.6962890625,-13.5595703125,1.4892578125
0.0878930000000002,16.1865234375,-14.7802734375,-1.7822265625
0.0890086000000001,19.2138671875,-15.1708984375,-2.5146484375
0.0904421000000002,20.9716796875,-16.3916015625,-5.6884765625
0.0914096999999998,21.5576171875,-18.7353515625,-14.1845703125
0.0927509999999998,23.5595703125,-19.6630859375,-26.0498046875
0.0936762999999998,23.3642578125,-20.5419921875,-40.6494140625
0.0945892000000002,23.6083984375,-22.1044921875,-53.8330078125
0.0957465000000002,22.7783203125,-23.9111328125,-66.7724609375
0.0968205000000002,21.3623046875,-25.6201171875,-78.2470703125
0.0978050000000001,21.9482421875,-27.1337890625,-87.1337890625
0.0987282,21.4111328125,-28.3544921875,-96.4111328125
0.0999034000000001,21.2646484375,-31.0400390625,-103.8818359375
0.1008382,20.0439453125,-32.7490234375,-86.2060546875
0.1017457,18.8232421875,-30.1611328125,-8.9111328125
0.1026605,18.8720703125,-25.2294921875,30.9814453125
0.1035768,17.4560546875,-21.9580078125,45.7275390625
0.1044929,16.9189453125,-22.2509765625,46.3623046875
0.1054229,15.0634765625,-22.3486328125,42.0654296875
0.1063275,14.7216796875,-21.7138671875,37.0361328125
0.1072331,13.6962890625,-22.2021484375,30.0048828125
0.1081835,12.6220703125,-22.5927734375,14.7216796875
0.1090879,12.8173828125,-24.4970703125,-0.4638671875
0.1099964,12.4755859375,-25.4248046875,-7.5927734375
0.1109124,16.0888671875,-25.5712890625,-8.6181640625
0.1119874,18.3349609375,-26.8408203125,-8.8623046875
0.1129089,19.6533203125,-28.7451171875,-13.3544921875
0.1138451,21.6552734375,-30.1611328125,-22.0458984375
